| error_severity | event_message                                                                                                                                                                                                           | id                                   | identifier           | timestamp        |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | b3c5a9bb-b4e1-44fa-97c7-f6a951657d1b | rrqefsxymripcvoabers | 1744751559898000 |
| LOG            | connection received: host=::1 port=27211                                                                                                                                                                                | 8a1efd6c-6595-4eca-be78-e8a6514216d6 | rrqefsxymripcvoabers | 1744751559898000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 98961166-f973-4ffc-87e4-ba051ad50d34 | rrqefsxymripcvoabers | 1744751499898000 |
| LOG            | connection received: host=::1 port=59281                                                                                                                                                                                | 5e888cdb-ebd1-4656-b014-4d81ec750a7b | rrqefsxymripcvoabers | 1744751499897000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | b7a2d714-6b62-455e-8aa5-95728a8c89a1 | rrqefsxymripcvoabers | 1744751439898000 |
| LOG            | connection received: host=::1 port=38353                                                                                                                                                                                | 421f07c1-20e3-4c53-bd9a-a96c069abf7b | rrqefsxymripcvoabers | 1744751439897000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | a4d06172-a537-4c71-bc05-1555507807ba | rrqefsxymripcvoabers | 1744751379899000 |
| LOG            | connection received: host=::1 port=59429                                                                                                                                                                                | fa49a411-6041-4c81-8786-17a7bad185ca | rrqefsxymripcvoabers | 1744751379898000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 53f4f89b-321e-4820-87be-bbbadf273ed3 | rrqefsxymripcvoabers | 1744751367174000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | faad9c7e-642b-42af-8e4c-ab847eba1d1b | rrqefsxymripcvoabers | 1744751366946000 |
| LOG            | connection received: host=::1 port=6285                                                                                                                                                                                 | b65d8d6b-a04e-4771-998a-270d1b9547ff | rrqefsxymripcvoabers | 1744751366938000 |
| LOG            | connection authorized: user=postgres database=postgres application_name=Supavisor                                                                                                                                       | 8682f066-0c38-4c16-9088-6a773c9243bd | rrqefsxymripcvoabers | 1744751350385000 |
| LOG            | connection authenticated: identity="postgres" method=scram-sha-256 (/etc/postgresql/pg_hba.conf:94)                                                                                                                     | a76e7af9-e774-4fa2-a2a0-ab3b794c9d2f | rrqefsxymripcvoabers | 1744751350385000 |
| LOG            | connection received: host=2600:1f1e:75b:4b00:3b06:74c:2aa8:3420 port=36674                                                                                                                                              | 0c6e9467-bf35-4c73-a0e8-fd2b78a299c0 | rrqefsxymripcvoabers | 1744751350383000 |
